Sun Apr 03 2016 23:07:55 GMT+0300 (GTB Daylight Time),2,527,98602,55882,176
Sun Apr 03 2016 23:08:55 GMT+0300 (GTB Daylight Time),2,524,98604,55738,176
Sun Apr 03 2016 23:09:55 GMT+0300 (GTB Daylight Time),2,526,98606,52060,176
Sun Apr 03 2016 23:10:55 GMT+0300 (GTB Daylight Time),2,528,98608,51975,176
Sun Apr 03 2016 23:11:55 GMT+0300 (GTB Daylight Time),2,528,98610,55035,176
Sun Apr 03 2016 23:12:55 GMT+0300 (GTB Daylight Time),2,527,98612,55541,176
Sun Apr 03 2016 23:13:55 GMT+0300 (GTB Daylight Time),2,527,98614,55395,176
Sun Apr 03 2016 23:14:55 GMT+0300 (GTB Daylight Time),2,527,98616,55546,176
Sun Apr 03 2016 23:15:55 GMT+0300 (GTB Daylight Time),2,527,98618,55808,175
Sun Apr 03 2016 23:16:55 GMT+0300 (GTB Daylight Time),2,526,98620,56407,175
Sun Apr 03 2016 23:17:55 GMT+0300 (GTB Daylight Time),2,527,98622,56458,175
Sun Apr 03 2016 23:18:55 GMT+0300 (GTB Daylight Time),2,526,98624,56027,175
Sun Apr 03 2016 23:19:55 GMT+0300 (GTB Daylight Time),2,526,98626,56194,175
Sun Apr 03 2016 23:20:55 GMT+0300 (GTB Daylight Time),2,526,98628,56155,175
Sun Apr 03 2016 23:21:55 GMT+0300 (GTB Daylight Time),2,526,98630,52248,175
Sun Apr 03 2016 23:22:55 GMT+0300 (GTB Daylight Time),2,527,98632,53618,176
Sun Apr 03 2016 23:23:55 GMT+0300 (GTB Daylight Time),2,526,98634,55760,176
Sun Apr 03 2016 23:24:55 GMT+0300 (GTB Daylight Time),2,526,98636,54415,176
Sun Apr 03 2016 23:25:55 GMT+0300 (GTB Daylight Time),2,521,98638,55873,176
Sun Apr 03 2016 23:26:55 GMT+0300 (GTB Daylight Time),2,527,98640,55828,176
Sun Apr 03 2016 23:27:55 GMT+0300 (GTB Daylight Time),2,525,98642,55689,176
Sun Apr 03 2016 23:28:55 GMT+0300 (GTB Daylight Time),2,527,98644,55786,176
Sun Apr 03 2016 23:29:55 GMT+0300 (GTB Daylight Time),2,525,98646,55456,176
Sun Apr 03 2016 23:30:55 GMT+0300 (GTB Daylight Time),2,526,98648,55458,176
Sun Apr 03 2016 23:31:55 GMT+0300 (GTB Daylight Time),2,526,98650,55580,176
Sun Apr 03 2016 23:32:55 GMT+0300 (GTB Daylight Time),2,524,98652,55791,176
Sun Apr 03 2016 23:33:55 GMT+0300 (GTB Daylight Time),2,525,98654,52697,176
Sun Apr 03 2016 23:34:55 GMT+0300 (GTB Daylight Time),2,526,98656,55992,176
Sun Apr 03 2016 23:35:55 GMT+0300 (GTB Daylight Time),2,526,98658,56045,176
Sun Apr 03 2016 23:36:55 GMT+0300 (GTB Daylight Time),2,526,98660,55705,176
Sun Apr 03 2016 23:37:55 GMT+0300 (GTB Daylight Time),2,525,98662,55885,176
Sun Apr 03 2016 23:38:55 GMT+0300 (GTB Daylight Time),2,526,98664,55629,176
Sun Apr 03 2016 23:39:55 GMT+0300 (GTB Daylight Time),2,526,98666,56091,176
Sun Apr 03 2016 23:40:55 GMT+0300 (GTB Daylight Time),2,525,98668,56009,176
Sun Apr 03 2016 23:41:55 GMT+0300 (GTB Daylight Time),2,526,98670,55817,176
Sun Apr 03 2016 23:42:55 GMT+0300 (GTB Daylight Time),2,525,98672,55333,177
Sun Apr 03 2016 23:43:55 GMT+0300 (GTB Daylight Time),2,525,98674,54325,179
Sun Apr 03 2016 23:44:55 GMT+0300 (GTB Daylight Time),2,525,98676,53525,181
Sun Apr 03 2016 23:45:55 GMT+0300 (GTB Daylight Time),2,526,98678,48949,183
Sun Apr 03 2016 23:46:55 GMT+0300 (GTB Daylight Time),2,526,98680,51080,185
Sun Apr 03 2016 23:47:55 GMT+0300 (GTB Daylight Time),2,519,98682,50967,186
Sun Apr 03 2016 23:48:55 GMT+0300 (GTB Daylight Time),2,524,98684,50890,187
Sun Apr 03 2016 23:49:55 GMT+0300 (GTB Daylight Time),2,524,98686,50886,188
Sun Apr 03 2016 23:50:55 GMT+0300 (GTB Daylight Time),2,522,98688,50648,188
Sun Apr 03 2016 23:51:55 GMT+0300 (GTB Daylight Time),2,526,98690,50441,188
Sun Apr 03 2016 23:52:55 GMT+0300 (GTB Daylight Time),2,525,98692,50341,189
Sun Apr 03 2016 23:53:55 GMT+0300 (GTB Daylight Time),2,524,98694,50054,189
Sun Apr 03 2016 23:54:55 GMT+0300 (GTB Daylight Time),2,525,98696,49865,189
Sun Apr 03 2016 23:55:55 GMT+0300 (GTB Daylight Time),2,524,98698,30967,190
Sun Apr 03 2016 23:56:55 GMT+0300 (GTB Daylight Time),2,524,98700,49945,189
Sun Apr 03 2016 23:57:55 GMT+0300 (GTB Daylight Time),2,522,98702,50408,188
Sun Apr 03 2016 23:58:55 GMT+0300 (GTB Daylight Time),2,519,98704,50607,188
Sun Apr 03 2016 23:59:55 GMT+0300 (GTB Daylight Time),2,526,98706,51070,188
Mon Apr 04 2016 00:00:55 GMT+0300 (GTB Daylight Time),2,524,98708,51287,188
Mon Apr 04 2016 00:01:55 GMT+0300 (GTB Daylight Time),2,520,98710,51083,186
Mon Apr 04 2016 00:02:55 GMT+0300 (GTB Daylight Time),2,524,98712,52358,186
Mon Apr 04 2016 00:03:55 GMT+0300 (GTB Daylight Time),2,523,98714,52576,185
Mon Apr 04 2016 00:04:55 GMT+0300 (GTB Daylight Time),2,524,98716,53283,183
Mon Apr 04 2016 00:05:55 GMT+0300 (GTB Daylight Time),2,524,98718,53697,182
Mon Apr 04 2016 00:06:55 GMT+0300 (GTB Daylight Time),2,523,98720,53866,181
Mon Apr 04 2016 00:07:55 GMT+0300 (GTB Daylight Time),2,524,98722,54262,180
Mon Apr 04 2016 00:08:55 GMT+0300 (GTB Daylight Time),2,524,98724,54617,180
Mon Apr 04 2016 00:09:55 GMT+0300 (GTB Daylight Time),2,523,98726,54712,179
Mon Apr 04 2016 00:10:55 GMT+0300 (GTB Daylight Time),2,524,98728,54905,179
Mon Apr 04 2016 00:11:55 GMT+0300 (GTB Daylight Time),2,526,98730,54875,179
Mon Apr 04 2016 00:12:55 GMT+0300 (GTB Daylight Time),2,523,98732,51975,180
Mon Apr 04 2016 00:13:55 GMT+0300 (GTB Daylight Time),2,523,98734,51625,180
Mon Apr 04 2016 00:14:55 GMT+0300 (GTB Daylight Time),2,526,98736,52397,181
Mon Apr 04 2016 00:15:55 GMT+0300 (GTB Daylight Time),2,523,98738,53521,182
Mon Apr 04 2016 00:16:55 GMT+0300 (GTB Daylight Time),2,525,98740,53670,182
Mon Apr 04 2016 00:17:55 GMT+0300 (GTB Daylight Time),2,525,98742,53643,182
